GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9UNU6	CYP8B1	involved_in	GO:0031667	response to nutrient levels	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V8J2|ensembl:ENSRNOP00000094493	9606	Ensembl		P
UniProtKB	Q9UNZ2	NSFL1C	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000596256|PomBase:SPAC343.09|SGD:S000000154	9606	GO_Central		P
UniProtKB	Q9UNZ2	NSFL1C	involved_in	GO:0000045	autophagosome assembly	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000596257|SGD:S000000154	9606	GO_Central		P
UniProtKB	Q9UP38	FZD1	involved_in	GO:0044338	canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	ECO:0000315	IMP	PMID:20039315		9606	BHF-UCL		P
UniProtKB	Q9UP52	TFR2	involved_in	GO:0090277	positive regulation of peptide hormone secretion	ECO:0000315	IMP	PMID:21173098		9606	BHF-UCL	has_input(UniProtKB:P81172)	P
UniProtKB	Q9UPE4	hTIM44	involved_in	GO:0030150	protein import into mitochondrial matrix	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017303	9606	InterPro		P
UniProtKB	Q9UPQ9	TNRC6B	acts_upstream_of_positive_effect	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:32354837		9606	UniProt		P
UniProtKB	Q9UPQ9	TNRC6B	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033500	9606	InterPro		P
UniProtKB	Q9UPR0	PLCL2	involved_in	GO:0032228	regulation of synaptic transmission, GABAergic	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028382	9606	InterPro		P
UniProtKB	Q9UPR0	PLCL2	involved_in	GO:0032228	regulation of synaptic transmission, GABAergic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K394|ensembl:ENSMUSP00000046584	9606	Ensembl		P
UniProtKB	Q9UPT5	EXOC7	involved_in	GO:0016241	regulation of macroautophagy	ECO:0000304	TAS	PMID:21241894		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9UPT9	USP22	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	Q9UPU5	USP24	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	Q9UPV7	PHF24	involved_in	GO:0032228	regulation of synaptic transmission, GABAergic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80TL4|ensembl:ENSMUSP00000103609	9606	Ensembl		P
UniProtKB	Q9UPV9	TRAK1	involved_in	GO:0098957	anterograde axonal transport of mitochondrion	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1914345|PANTHER:PTN001813314	9606	GO_Central		P
UniProtKB	Q9UPW5	AGTPBP1	involved_in	GO:0098957	anterograde axonal transport of mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q641K1|ensembl:ENSMUSP00000022040	9606	Ensembl		P
UniProtKB	Q9UPW5	AGTPBP1	involved_in	GO:0098958	retrograde axonal transport of mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q641K1|ensembl:ENSMUSP00000022040	9606	Ensembl		P
UniProtKB	Q9UPX8	SHANK2	involved_in	GO:0007584	response to nutrient	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QX74|ensembl:ENSRNOP00000065891	9606	Ensembl		P
UniProtKB	Q9UQ84	EXO1	involved_in	GO:0090656	t-circle formation	ECO:0000304	TAS	PMID:27918544		9606	BHF-UCL		P
UniProtKB	Q9UQB8	BAIAP2	involved_in	GO:0008286	insulin receptor signaling pathway	ECO:0000304	TAS	PMID:10343108		9606	PINC		P
UniProtKB	Q9UQL6	HDAC5	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000303	NAS	PMID:18184930		9606	BHF-UCL		P
UniProtKB	Q9UQN3	CHMP2B	involved_in	GO:0016236	macroautophagy	ECO:0000304	TAS	PMID:20588296		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9UQN3	CHMP2B	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0000314	IDA	PMID:17984323		9606	ComplexPortal		P
UniProtKB	Q9UQN3	CHMP2B	involved_in	GO:0097352	autophagosome maturation	ECO:0000315	IMP	PMID:17984323		9606	ComplexPortal		P
UniProtKB	Q9UQN3	CHMP2B	involved_in	GO:0097352	autophagosome maturation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033540	9606	UniProt		P
UniProtKB	Q9UQN3	CHMP2B	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033490	9606	UniProt		P
UniProtKB	Q9UQQ2	SH2B3	involved_in	GO:0060218	hematopoietic stem cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O09039|ensembl:ENSMUSP00000083490	9606	Ensembl		P
UniProtKB	Q9UQV4	LAMP3	involved_in	GO:0010506	regulation of autophagy	ECO:0000315	IMP	PMID:25681212		9606	ParkinsonsUK-UCL	part_of(GO:1901799)	P
UniProtKB	Q9Y215	COLQ	involved_in	GO:0001507	acetylcholine catabolic process in synaptic cleft	ECO:0000304	TAS	PMID:9689136		9606	PINC		P
UniProtKB	Q9Y226	SLC22A13	involved_in	GO:0045922	negative regulation of fatty acid metabolic process	ECO:0000314	IDA	PMID:24769897		9606	UniProt	has_input(UniProtKB:O00767)	P
UniProtKB	Q9Y230	RUVBL2	involved_in	GO:0045739	positive regulation of DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTM5|ensembl:ENSMUSP00000147502	9606	Ensembl		P
UniProtKB	Q9Y230	RUVBL2	involved_in	GO:1904507	positive regulation of telomere maintenance in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTM5|ensembl:ENSMUSP00000147502	9606	Ensembl		P
UniProtKB	Q9Y230	RUVBL2	involved_in	GO:0000723	telomere maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTM5|ensembl:ENSMUSP00000147502	9606	Ensembl		P
UniProtKB	Q9Y230	RUVBL2	involved_in	GO:1905168	positive regulation of double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:27153538		9606	ComplexPortal		P
UniProtKB	Q9Y230	RUVBL2	involved_in	GO:0035066	positive regulation of histone acetylation	ECO:0000315	IMP	PMID:23637611		9606	UniProt	has_input(UniProtKB:P0C0S5)	P
UniProtKB	Q9Y239	NOD1	involved_in	GO:0098792	xenophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHB0|ensembl:ENSMUSP00000055747	9606	Ensembl		P
UniProtKB	Q9Y239	NOD1	involved_in	GO:1904417	positive regulation of xenophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHB0|ensembl:ENSMUSP00000055747	9606	Ensembl		P
UniProtKB	Q9Y243	AKT3	involved_in	GO:2000773	negative regulation of cellular senescence	ECO:0000315	IMP	PMID:25323119		9606	BHF-UCL	occurs_in(CL:0002619)	P
UniProtKB	Q9Y250	LZTS1	involved_in	GO:0016242	negative regulation of macroautophagy	ECO:0000315	IMP	PMID:22354037		9606	BHF-UCL		P
UniProtKB	Q9Y251:PRO_0000042260	HPSE	involved_in	GO:0010508	positive regulation of autophagy	ECO:0000314	IDA	PMID:26249176		9606	ComplexPortal		P
UniProtKB	Q9Y251:PRO_0000042262	HPSE	involved_in	GO:0010508	positive regulation of autophagy	ECO:0000314	IDA	PMID:26249176		9606	ComplexPortal		P
UniProtKB	Q9Y252	RNF6	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342291|MGI:MGI:1921382|PANTHER:PTN005261265	9606	GO_Central		P
UniProtKB	Q9Y252	RNF6	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9DBU5	9606	UniProt		P
UniProtKB	Q9Y252	RNF6	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBU5|ensembl:ENSMUSP00000124293	9606	Ensembl		P
UniProtKB	Q9Y261	FOXA2	involved_in	GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P35583	9606	BHF-UCL		P
UniProtKB	Q9Y261	FOXA2	involved_in	GO:0061987	negative regulation of transcription from RNA polymerase II promoter by glucose	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P35583	9606	BHF-UCL	has_input(UniProtKB:P14246)|has_input(UniProtKB:P52792)	P
UniProtKB	Q9Y261	FOXA2	involved_in	GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P35583	9606	BHF-UCL	has_input(UniProtKB:B2RUS7)|has_input(UniProtKB:Q61743)	P
UniProtKB	Q9Y263	PLAA	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1354695|PANTHER:PTN000457424|PomBase:SPBC887.04c|SGD:S000001696|UniProtKB:Q969H0	9606	GO_Central		P
UniProtKB	Q9Y263	PLAA	involved_in	GO:0016236	macroautophagy	ECO:0000315	IMP	PMID:27753622		9606	UniProt		P
UniProtKB	Q9Y263	PLAA	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P27612	9606	UniProt		P
UniProtKB	Q9Y263	PLAA	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27612|ensembl:ENSMUSP00000102724	9606	Ensembl		P
UniProtKB	Q9Y265	RUVBL1	involved_in	GO:0045739	positive regulation of DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60122|ensembl:ENSMUSP00000032165	9606	Ensembl		P
UniProtKB	Q9Y265	RUVBL1	involved_in	GO:1904507	positive regulation of telomere maintenance in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60122|ensembl:ENSMUSP00000032165	9606	Ensembl		P
UniProtKB	Q9Y265	RUVBL1	involved_in	GO:0000723	telomere maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60122|ensembl:ENSMUSP00000032165	9606	Ensembl		P
UniProtKB	Q9Y265	RUVBL1	involved_in	GO:1905168	positive regulation of double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:27153538		9606	ComplexPortal		P
UniProtKB	Q9Y271	CYSLTR1	involved_in	GO:0002437	inflammatory response to antigenic stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JA4|ensembl:ENSMUSP00000109108	9606	Ensembl		P
UniProtKB	Q9Y297	BTRC	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:15917222		9606	UniProt		P
UniProtKB	Q9Y297	BTRC	involved_in	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ECO:0000250	ISS	PMID:21911472	UniProtKB:Q3ULA2	9606	UniProt		P
UniProtKB	Q9Y297	BTRC	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000304	TAS	PMID:9990853		9606	PINC		P
UniProtKB	Q9Y297	BTRC	involved_in	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3ULA2|ensembl:ENSMUSP00000070728	9606	Ensembl		P
UniProtKB	Q9Y297	BTRC	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:15448698		9606	UniProt		P
UniProtKB	Q9Y2C9	TLR6	involved_in	GO:1903428	positive regulation of reactive oxygen species biosynthetic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9EPW9	9606	ARUK-UCL	regulates_o_occurs_in(CL:0000235),positively_regulates(GO:0002269),part_of(GO:0071404)	P
UniProtKB	Q9Y2J8	PADI2	involved_in	GO:0030520	intracellular estrogen receptor signaling pathway	ECO:0000315	IMP	PMID:22853951		9606	UniProt		P
UniProtKB	Q9Y2K2	SIK3	involved_in	GO:1904263	positive regulation of TORC1 signaling	ECO:0000315	IMP	PMID:30232230		9606	UniProt		P
UniProtKB	Q9Y2K6	USP20	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	Q9Y2K7	KDM2A	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:21187428		9606	UniProt		P
UniProtKB	Q9Y2L5	TRAPPC8	involved_in	GO:0034497	protein localization to phagophore assembly site	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000312051|SGD:S000002515	9606	GO_Central		P
UniProtKB	Q9Y2M5	KLHL20	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000697970|UniProtKB:Q9Y2M5	9606	GO_Central		P
UniProtKB	Q9Y2M5	KLHL20	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:20389280		9606	UniProt		P
UniProtKB	Q9Y2P5	SLC27A5	involved_in	GO:0006642	triglyceride mobilization	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1347100|PANTHER:PTN001186245	9606	GO_Central		P
UniProtKB	Q9Y2P5	SLC27A5	involved_in	GO:0006642	triglyceride mobilization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q4LDG0|ensembl:ENSMUSP00000032539	9606	Ensembl		P
UniProtKB	Q9Y2R2	PTPN22	involved_in	GO:0010507	negative regulation of autophagy	ECO:0000315	IMP	PMID:23991106		9606	UniProt	occurs_in(CL:0000576),has_input(UniProtKB:Q9GZQ8),has_input(UniProtKB:O95352),has_input(UniProtKB:Q13501)	P
UniProtKB	Q9Y2R8	Q9Y2R8	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	Q9Y2S7	POLDIP2	involved_in	GO:0016242	negative regulation of macroautophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91VA6|ensembl:ENSMUSP00000001127	9606	Ensembl		P
UniProtKB	Q9Y2T1	AXIN2	involved_in	GO:0072089	stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88566|ensembl:ENSMUSP00000051331	9606	Ensembl		P
UniProtKB	Q9Y2T1	AXIN2	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0005547	IC	PMID:9601641		9606	ComplexPortal		P
UniProtKB	Q9Y2U9	KLHDC2	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:26138980		9606	UniProt		P
UniProtKB	Q9Y2U9	KLHDC2	involved_in	GO:0140627	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	ECO:0000314	IDA	PMID:29775578		9606	UniProt		P
UniProtKB	Q9Y2U9	KLHDC2	involved_in	GO:0140627	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	ECO:0000314	IDA	PMID:29779948		9606	UniProt		P
UniProtKB	Q9Y2U9	KLHDC2	involved_in	GO:0140627	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	ECO:0000314	IDA	PMID:30526872		9606	UniProt		P
UniProtKB	Q9Y2W6	TDRKH	involved_in	GO:0043046	DNA methylation involved in gamete generation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q80VL1	9606	UniProt		P
UniProtKB	Q9Y2W6	TDRKH	involved_in	GO:0043046	DNA methylation involved in gamete generation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VL1|ensembl:ENSMUSP00000129635	9606	Ensembl		P
UniProtKB	Q9Y2X7	GIT1	involved_in	GO:0106015	negative regulation of inflammatory response to wounding	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q68FF6	9606	UniProt		P
UniProtKB	Q9Y2X7	GIT1	involved_in	GO:0106015	negative regulation of inflammatory response to wounding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q68FF6|ensembl:ENSMUSP00000037210	9606	Ensembl		P
UniProtKB	Q9Y2X8	UBE2D4	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0027609|MGI:MGI:109240|PANTHER:PTN000631055|PomBase:SPBC119.02|SGD:S000000286|UniProtKB:P51668|WB:WBGene00002344|WB:WBGene00006713	9606	GO_Central		P
UniProtKB	Q9Y2X9	ZNF281	involved_in	GO:0048863	stem cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99LI5	9606	UniProt		P
UniProtKB	Q9Y2X9	ZNF281	involved_in	GO:0048863	stem cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99LI5|ensembl:ENSMUSP00000107677	9606	Ensembl		P
UniProtKB	Q9Y2Y8	PRG3	involved_in	GO:0042554	superoxide anion generation	ECO:0000314	IDA	PMID:10318872		9606	UniProt		P
UniProtKB	Q9Y371	SH3GLB1	involved_in	GO:0016241	regulation of macroautophagy	ECO:0000304	TAS	PMID:21499257		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9Y371	SH3GLB1	involved_in	GO:2000786	positive regulation of autophagosome assembly	ECO:0000315	IMP	PMID:21068542		9606	UniProt		P
UniProtKB	Q9Y371	SH3GLB1	involved_in	GO:0010508	positive regulation of autophagy	ECO:0000315	IMP	PMID:17891140		9606	UniProt		P
UniProtKB	Q9Y371	SH3GLB1	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000315	IMP	PMID:21068542		9606	UniProt		P
UniProtKB	Q9Y371	SH3GLB1	involved_in	GO:0042149	cellular response to glucose starvation	ECO:0000315	IMP	PMID:21068542		9606	UniProt		P
UniProtKB	Q9Y376	CAB39	involved_in	GO:0097066	response to thyroid hormone	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0G2JZH0|ensembl:ENSRNOP00000071044	9606	Ensembl		P
UniProtKB	Q9Y385	UBE2J1	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926245|PANTHER:PTN002784031|UniProtKB:Q9Y385	9606	GO_Central		P
UniProtKB	Q9Y385	UBE2J1	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:22607976		9606	UniProt		P
UniProtKB	Q9Y385	UBE2J1	acts_upstream_of_or_within	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:21245296		9606	MGI		P
UniProtKB	Q9Y385	UBE2J1	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJZ4|ensembl:ENSMUSP00000118333	9606	Ensembl		P
UniProtKB	Q9Y3C4	TPRKB	involved_in	GO:0000722	telomere maintenance via recombination	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000406667|SGD:S000004500	9606	GO_Central		P
UniProtKB	Q9Y3C5	RNF11	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1352759|PANTHER:PTN002304823|UniProtKB:Q9Y3C5	9606	GO_Central		P
UniProtKB	Q9Y3C5	RNF11	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYK7|ensembl:ENSMUSP00000030284	9606	Ensembl		P
UniProtKB	Q9Y3C5	RNF11	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:14755250		9606	UniProt		P
UniProtKB	Q9Y3C8	UFC1	involved_in	GO:0061709	reticulophagy	ECO:0000315	IMP	PMID:32160526		9606	UniProt		P
UniProtKB	Q9Y3D6	FIS1	involved_in	GO:0090141	positive regulation of mitochondrial fission	ECO:0000314	IDA	PMID:23283981		9606	UniProt		P
UniProtKB	Q9Y3D7	PAM16	involved_in	GO:0030150	protein import into mitochondrial matrix	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000273250|SGD:S000003640|UniProtKB:Q9Y3D7	9606	GO_Central		P
UniProtKB	Q9Y3D7	PAM16	involved_in	GO:0030150	protein import into mitochondrial matrix	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005341	9606	InterPro		P
UniProtKB	Q9Y3D7	PAM16	involved_in	GO:0030150	protein import into mitochondrial matrix	ECO:0000316	IGI	PMID:20053669	SGD:S000003640	9606	GO_Central		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0097352	autophagosome maturation	ECO:0000304	TAS	PMID:21118109		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0016236	macroautophagy	ECO:0000304	TAS	PMID:20588296		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0000314	IDA	PMID:17984323		9606	ComplexPortal		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0097352	autophagosome maturation	ECO:0000315	IMP	PMID:17984323		9606	ComplexPortal		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0097352	autophagosome maturation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033540	9606	UniProt		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033490	9606	UniProt		P
UniProtKB	Q9Y3I1	FBXO7	involved_in	GO:1903599	positive regulation of autophagy of mitochondrion	ECO:0000314	IDA	PMID:26310625		9606	ParkinsonsUK-UCL	occurs_in(CL:0000700)	P
UniProtKB	Q9Y3I1	FBXO7	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:25029497		9606	ParkinsonsUK-UCL	has_input(UniProtKB:Q12933)	P
UniProtKB	Q9Y3I1	FBXO7	involved_in	GO:1903599	positive regulation of autophagy of mitochondrion	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001036668|RGD:1305648|UniProtKB:Q9Y3I1	9606	GO_Central		P
UniProtKB	Q9Y3I1	FBXO7	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000304	TAS	PMID:10531035		9606	PINC		P
UniProtKB	Q9Y3I1	FBXO7	involved_in	GO:1903599	positive regulation of autophagy of mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q68FS3|ensembl:ENSRNOP00000006366	9606	Ensembl		P
UniProtKB	Q9Y3T9	NOC2L	involved_in	GO:0035067	negative regulation of histone acetylation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000976013|UniProtKB:Q9Y3T9	9606	GO_Central		P
UniProtKB	Q9Y3T9	NOC2L	involved_in	GO:0035067	negative regulation of histone acetylation	ECO:0000314	IDA	PMID:16322561		9606	UniProt		P
UniProtKB	Q9Y466	NR2E1	enables	GO:0003707	nuclear steroid receptor activity	ECO:0000304	TAS	PMID:9628820		9606	PINC		F
UniProtKB	Q9Y466	NR2E1	involved_in	GO:2000647	negative regulation of stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64104|ensembl:ENSMUSP00000019938	9606	Ensembl		P
UniProtKB	Q9Y466	NR2E1	involved_in	GO:2000648	positive regulation of stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64104|ensembl:ENSMUSP00000019938	9606	Ensembl		P
UniProtKB	Q9Y466	NR2E1	involved_in	GO:0035019	somatic stem cell population maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64104|ensembl:ENSMUSP00000019938	9606	Ensembl		P
UniProtKB	Q9Y466	NR2E1	involved_in	GO:0072089	stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64104|ensembl:ENSMUSP00000019938	9606	Ensembl		P
UniProtKB	Q9Y466	NR2E1	involved_in	GO:0043401	steroid hormone mediated signaling pathway	ECO:0000364	IEA	GO_REF:0000108	GO:0003707	9606	GOC		P
UniProtKB	Q9Y478	PRKAB1	involved_in	GO:0031669	cellular response to nutrient levels	ECO:0000314	IDA	PMID:30478170		9606	ComplexPortal		P
UniProtKB	Q9Y478	PRKAB1	involved_in	GO:0031669	cellular response to nutrient levels	ECO:0005547	IC	PMID:9693118		9606	ComplexPortal		P
UniProtKB	Q9Y483	MTF2	involved_in	GO:0048863	stem cell differentiation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q02395	9606	UniProt		P
UniProtKB	Q9Y483	MTF2	involved_in	GO:0048863	stem cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02395|ensembl:ENSMUSP00000080278	9606	Ensembl		P
UniProtKB	Q9Y484	WDR45	involved_in	GO:0034497	protein localization to phagophore assembly site	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1923831|PANTHER:PTN000132136|SGD:S000006021|UniProtKB:Q9Y4P8	9606	GO_Central		P
UniProtKB	Q9Y484	WDR45	involved_in	GO:2000786	positive regulation of autophagosome assembly	ECO:0000314	IDA	PMID:31271352		9606	UniProt		P
UniProtKB	Q9Y484	WDR45	involved_in	GO:0009267	cellular response to starvation	ECO:0000314	IDA	PMID:28561066		9606	UniProt		P
UniProtKB	Q9Y484	WDR45	involved_in	GO:0000045	autophagosome assembly	ECO:0000315	IMP	PMID:28561066		9606	UniProt		P
UniProtKB	Q9Y487	ATP6V0A2	involved_in	GO:0016241	regulation of macroautophagy	ECO:0000303	NAS	PMID:22982048		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9Y4A3	Q9Y4A3	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029806	9606	InterPro		P
UniProtKB	Q9Y4A5	TRRAP	involved_in	GO:1905168	positive regulation of double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:27153538		9606	ComplexPortal		P
UniProtKB	Q9Y4B5	MTCL1	involved_in	GO:0010506	regulation of autophagy	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027881	9606	InterPro		P
UniProtKB	Q9Y4C1	KDM3A	involved_in	GO:0030521	androgen receptor signaling pathway	ECO:0000314	IDA	PMID:16603237		9606	UniProt		P
UniProtKB	Q9Y4C4	MFHAS1	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000315	IMP	PMID:29168081		9606	UniProt		P
UniProtKB	Q9Y4D2	DAGLA	involved_in	GO:0046340	diacylglycerol catabolic process	ECO:0000314	IDA	PMID:14610053		9606	UniProt		P
UniProtKB	Q9Y4D2	DAGLA	involved_in	GO:0046340	diacylglycerol catabolic process	ECO:0000315	IMP	PMID:23502535		9606	UniProt		P
